Data,Cod. PV,GBLU,GAS,BSP,
43146,2024,,7,2,
43146,22966,,7,2,
43146,2023,,5,2,
43146,2094,,4,3,
43146,6366,,5,3,
43146,1671,,15,8,
43146,51704,,7,,
43146,25517,2,,,
43146,56248,,2,2,
43146,5505,2,11,5,
43146,6210,5,18,13,
43146,6224,4,18,3,
43146,12967,,4,2,
43146,3887,,11,3,
43146,22979,3,19,10,
43146,59056,,2,,
43146,1688,,5,,
43146,2994,3,16,10,
43146,22959,,13,4,
43146,57605,,8,1,
43146,2109,,10,,
43146,2074,,19,,
43146,56756,,10,,
43146,6249,,15,,
43146,25548,,3,2,
43146,3895,,14,6,
43146,11748,,2,,
43146,6304,,29,7,
43146,56057,,12,12,
43146,5586,,1,,
43146,25515,,4,,
43146,56808,,4,2,
43146,16448,,5,,
43147,53171,,3,2,
43147,13846,2,5,5,
43147,1676,,10,,
43147,5530,4,11,7,
43147,11734,,6,2,
